lat_r,lon_r,start_rides,geometry,dot_class,index_right,zip,zip_class,matrix_cat,start_station_name
38.8315,-77.0081,64,POINT (-8572502.478957491 4697564.053017393),large,69.0,20032,medium,Balanced,South Capitol & Atlantic St SW
38.8322,-77.0497,6,POINT (-8577133.36977449 4697664.08471386),medium,95.0,22305,dark,Balanced,Main Line Blvd & E Glebe
38.8323,-77.0498,1,POINT (-8577144.50172357 4697678.375036518),small,95.0,22305,dark,Net sink ZIP,Main Line Blvd & E Glebe
38.8323,-77.0497,5,POINT (-8577133.36977449 4697678.375036518),medium,95.0,22305,dark,Balanced,Main Line Blvd & E Glebe
38.8324,-77.0498,299,POINT (-8577144.50172357 4697692.665379253),large,95.0,22305,dark,High-turnover hub,Main Line Blvd & E Glebe
38.833,-77.0598,1,POINT (-8578257.696631502 4697778.407857269),small,95.0,22305,dark,Net sink ZIP,Mount Vernon Ave & Kennedy St
38.8331,-77.0598,104,POINT (-8578257.696631502 4697792.698340542),large,95.0,22305,dark,High-turnover hub,Mount Vernon Ave & Kennedy St
38.8334,-77.0478,326,POINT (-8576921.862741983 4697835.569910822),large,95.0,22305,dark,High-turnover hub,Potomac Yard Metro South
38.8335,-77.0479,1,POINT (-8576932.994691063 4697849.860474405),small,95.0,22305,dark,Net sink ZIP,Potomac Yard Metro South
38.8335,-77.0478,3,POINT (-8576921.862741983 4697849.860474405),medium,95.0,22305,dark,Balanced,Potomac Yard Metro South
38.8336,-77.0479,4,POINT (-8576932.994691063 4697864.151058065),medium,95.0,22305,dark,Balanced,Potomac Yard Metro South
38.8348,-77.3071,29,POINT (-8605787.00670468 4698035.639628082),large,85.0,22030,medium,Balanced,GMU/Rappahannock River Ln
38.8357,-76.9831,8,POINT (-8569719.491687657 4698164.257953051),medium,69.0,20032,medium,Balanced,United Medical Center
38.836,-77.0009,76,POINT (-8571700.97862378 4698207.131089475),large,69.0,20032,medium,Balanced,4th St & Mississippi Ave SE
38.8361,-77.0009,4,POINT (-8571700.97862378 4698221.42217511),medium,69.0,20032,medium,Balanced,4th St & Mississippi Ave SE
38.8366,-76.9936,20,POINT (-8570888.346340988 4698292.877904492),medium,69.0,20032,medium,Balanced,Valley Ave & Wheeler Rd SE
38.8367,-76.9935,1,POINT (-8570877.21439191 4698307.169110611),small,69.0,20032,medium,Balanced,Valley Ave & Wheeler Rd SE
38.8368,-77.0573,259,POINT (-8577979.397904519 4698321.460336808),large,95.0,22305,dark,High-turnover hub,Commonwealth and Reed
38.8369,-77.0573,1,POINT (-8577979.397904519 4698335.75158309),small,95.0,22305,dark,Net sink ZIP,Commonwealth and Reed
38.8369,-77.0572,1,POINT (-8577968.26595544 4698335.75158309),small,95.0,22305,dark,Net sink ZIP,Commonwealth and Reed
38.8372,-77.1061,2,POINT (-8583411.78905523 4698378.625442419),medium,87.0,22302,medium,Balanced,N Hampton Dr & Ford Ave
38.8373,-77.1061,55,POINT (-8583411.78905523 4698392.916769023),large,87.0,22302,medium,Balanced,N Hampton Dr & Ford Ave
38.8373,-77.061,1,POINT (-8578391.280020457 4698392.916769023),small,95.0,22305,dark,Net sink ZIP,Reed & Edison
38.8373,-77.0609,96,POINT (-8578380.148071375 4698392.916769023),large,95.0,22305,dark,High-turnover hub,Reed & Edison
38.8374,-77.3094,4,POINT (-8606043.041533504 4698407.20811571),medium,85.0,22030,medium,Balanced,School St & George Mason Blvd
38.8378,-77.0935,52,POINT (-8582009.163471237 4698464.373703275),large,102.0,22206,dark,High-turnover hub,31st St & S Woodrow St
38.8378,-77.0934,1,POINT (-8581998.031522159 4698464.373703275),small,102.0,22206,dark,Net sink ZIP,31st St & S Woodrow St
38.8379,-77.0935,1,POINT (-8582009.163471237 4698478.66515037),small,102.0,22206,dark,Net sink ZIP,31st St & S Woodrow St
38.8379,-77.0934,2,POINT (-8581998.031522159 4698478.66515037),medium,102.0,22206,dark,Balanced,31st St & S Woodrow St
38.8385,-77.1161,1,POINT (-8584524.983963165 4698564.414254675),small,88.0,22311,medium,Balanced,Fillmore & Bisdorf
38.8385,-77.116,1,POINT (-8584513.852014083 4698564.414254675),small,88.0,22311,medium,Balanced,Fillmore & Bisdorf
38.8386,-77.1162,39,POINT (-8584536.115912244 4698578.705842347),large,88.0,22311,medium,Balanced,Fillmore & Bisdorf
38.8386,-77.1161,1,POINT (-8584524.983963165 4698578.705842347),small,88.0,22311,medium,Balanced,Fillmore & Bisdorf
38.8401,-76.9753,33,POINT (-8568851.199659472 4698793.082067432),large,33.0,20748,medium,Balanced,Southern Ave Metro
38.8402,-76.9753,2,POINT (-8568851.199659472 4698807.373976441),medium,33.0,20748,medium,Balanced,Southern Ave Metro
38.8404,-77.0886,1,POINT (-8581463.697966348 4698835.957854714),small,102.0,22206,dark,Net sink ZIP,S Randolph St & Campbell Ave
38.8405,-77.0888,1,POINT (-8581485.961864507 4698850.249823977),small,102.0,22206,dark,Net sink ZIP,S Randolph St & Campbell Ave
38.8405,-77.0887,2,POINT (-8581474.829915429 4698850.249823977),medium,102.0,22206,dark,Balanced,S Randolph St & Campbell Ave
38.8405,-77.0886,2,POINT (-8581463.697966348 4698850.249823977),medium,102.0,22206,dark,Balanced,S Randolph St & Campbell Ave
38.8406,-77.0887,6,POINT (-8581474.829915429 4698864.541813324),medium,102.0,22206,dark,Balanced,S Randolph St & Campbell Ave
38.8406,-77.0886,5,POINT (-8581463.697966348 4698864.541813324),medium,102.0,22206,dark,Balanced,S Randolph St & Campbell Ave
38.8407,-77.0887,170,POINT (-8581474.829915429 4698878.833822757),large,102.0,22206,dark,High-turnover hub,S Randolph St & Campbell Ave
38.8411,-77.3072,11,POINT (-8605798.138653759 4698936.002061338),medium,85.0,22030,medium,Balanced,George Mason Blvd & Armstrong St
38.8413,-77.0631,71,POINT (-8578625.050951121 4698964.58630114),large,95.0,22305,dark,High-turnover hub,Mount Vernon Ave & Bruce St
38.8413,-77.063,3,POINT (-8578613.919002041 4698964.58630114),medium,95.0,22305,dark,Balanced,Mount Vernon Ave & Bruce St
38.8414,-77.1079,1,POINT (-8583612.16413866 4698978.8784511695),small,87.0,22302,medium,Balanced,N. Beauregard St. & Berkley St.
38.8414,-77.1078,1,POINT (-8583601.03218958 4698978.8784511695),small,87.0,22302,medium,Balanced,N. Beauregard St. & Berkley St.
38.8414,-77.063,1,POINT (-8578613.919002041 4698978.8784511695),small,95.0,22305,dark,Net sink ZIP,Mount Vernon Ave & Bruce St
38.8415,-77.1079,2,POINT (-8583612.16413866 4698993.170621284),medium,87.0,22302,medium,Balanced,N. Beauregard St. & Berkley St.
38.8415,-77.1078,4,POINT (-8583601.03218958 4698993.170621284),medium,87.0,22302,medium,Balanced,N. Beauregard St. & Berkley St.
38.8415,-77.1077,77,POINT (-8583589.9002405 4698993.170621284),large,87.0,22302,medium,Balanced,N. Beauregard St. & Berkley St.
38.8423,-77.0896,276,POINT (-8581575.017457142 4699107.508705296),large,102.0,22206,dark,High-turnover hub,S Arlington Mill Dr & Campbell Ave
38.8423,-77.0895,7,POINT (-8581563.885508062 4699107.508705296),medium,102.0,22206,dark,Balanced,S Arlington Mill Dr & Campbell Ave
38.8424,-77.0897,1,POINT (-8581586.14940622 4699121.801056186),small,102.0,22206,dark,Net sink ZIP,S Arlington Mill Dr & Campbell Ave
38.8424,-77.0896,9,POINT (-8581575.017457142 4699121.801056186),medium,102.0,22206,dark,Balanced,S Arlington Mill Dr & Campbell Ave
38.8424,-77.0895,4,POINT (-8581563.885508062 4699121.801056186),medium,102.0,22206,dark,Balanced,S Arlington Mill Dr & Campbell Ave
38.8426,-77.0503,1,POINT (-8577200.161468966 4699150.3858182235),small,100.0,22202,dark,Net sink ZIP,S Glebe Rd & Potomac Ave
38.8426,-77.0502,299,POINT (-8577189.029519888 4699150.3858182235),large,100.0,22202,dark,High-turnover hub,S Glebe Rd & Potomac Ave
38.8427,-77.0503,1,POINT (-8577200.161468966 4699164.678229376),small,100.0,22202,dark,Net sink ZIP,S Glebe Rd & Potomac Ave
38.8427,-77.0502,2,POINT (-8577189.029519888 4699164.678229376),medium,100.0,22202,dark,Balanced,S Glebe Rd & Potomac Ave
38.8432,-76.9994,37,POINT (-8571533.999387588 4699236.140586429),large,69.0,20032,medium,Balanced,Alabama & MLK Ave SE
38.8434,-77.064,138,POINT (-8578725.238492833 4699264.725669863),large,95.0,22305,dark,High-turnover hub,Mount Vernon Ave & Four Mile Run Park
38.8435,-77.0641,1,POINT (-8578736.370441914 4699279.01824171),small,95.0,22305,dark,Net sink ZIP,Mount Vernon Ave & Four Mile Run Park
38.8435,-77.064,4,POINT (-8578725.238492833 4699279.01824171),medium,95.0,22305,dark,Balanced,Mount Vernon Ave & Four Mile Run Park
38.8438,-76.9756,12,POINT (-8568884.59550671 4699321.896077781),medium,48.0,20020,dark,Balanced,Mississippi Ave & 19th St SE / THEARC
38.8439,-77.0505,1,POINT (-8577222.425367124 4699336.188729979),small,100.0,22202,dark,Net sink ZIP,Potomac Ave & 35th St S
38.844,-77.0981,103,POINT (-8582521.233128885 4699350.481402268),large,102.0,22206,dark,High-turnover hub,S Wakefield St & 28th St S
38.844,-77.098,3,POINT (-8582510.101179807 4699350.481402268),medium,102.0,22206,dark,Balanced,S Wakefield St & 28th St S
38.844,-77.0505,199,POINT (-8577222.425367124 4699350.481402268),large,100.0,22202,dark,High-turnover hub,Potomac Ave & 35th St S
38.844,-77.0504,1,POINT (-8577211.293418046 4699350.481402268),small,100.0,22202,dark,Net sink ZIP,Potomac Ave & 35th St S
38.8441,-77.0981,2,POINT (-8582521.233128885 4699364.774094642),medium,102.0,22206,dark,Balanced,S Wakefield St & 28th St S
38.8442,-77.3053,6,POINT (-8605586.63162125 4699379.066807106),medium,85.0,22030,medium,Balanced,South St & University Dr
38.8443,-77.3054,1,POINT (-8605597.763570331 4699393.35953966),small,85.0,22030,medium,Balanced,South St & University Dr
38.8444,-77.086,1,POINT (-8581174.267290287 4699407.6522923),small,102.0,22206,dark,Net sink ZIP,S Four Mile Run Dr & Shirlington Rd
38.8444,-77.0859,154,POINT (-8581163.135341207 4699407.6522923),large,102.0,22206,dark,High-turnover hub,S Four Mile Run Dr & Shirlington Rd
38.8445,-77.0859,1,POINT (-8581163.135341207 4699421.945065028),small,102.0,22206,dark,Net sink ZIP,S Four Mile Run Dr & Shirlington Rd
38.8447,-77.0518,1,POINT (-8577367.140705155 4699450.530670755),small,100.0,22202,dark,Net sink ZIP,S Clark St & 33rd St
38.8447,-76.9878,84,POINT (-8570242.693294387 4699450.530670755),large,69.0,20032,medium,Balanced,Congress Heights Metro
38.8448,-76.9878,11,POINT (-8570242.693294387 4699464.82350375),medium,69.0,20032,medium,Balanced,Congress Heights Metro
38.8449,-77.0519,1,POINT (-8577378.272654237 4699479.116356836),small,100.0,22202,dark,Net sink ZIP,S Clark St & 33rd St
38.845,-77.052,122,POINT (-8577389.404603316 4699493.409230009),large,100.0,22202,dark,High-turnover hub,S Clark St & 33rd St
38.845,-77.0519,2,POINT (-8577378.272654237 4699493.409230009),medium,100.0,22202,dark,Balanced,S Clark St & 33rd St
38.845,-77.0518,1,POINT (-8577367.140705155 4699493.409230009),small,100.0,22202,dark,Net sink ZIP,S Clark St & 33rd St
38.8451,-77.052,1,POINT (-8577389.404603316 4699507.702123273),small,100.0,22202,dark,Net sink ZIP,S Clark St & 33rd St
38.8462,-77.0694,4,POINT (-8579326.363743119 4699664.925275085),medium,102.0,22206,dark,Balanced,28th St & S Meade St
38.8462,-77.0693,224,POINT (-8579315.231794039 4699664.925275085),large,102.0,22206,dark,High-turnover hub,28th St & S Meade St
38.8462,-76.977,7,POINT (-8569040.44279382 4699664.925275085),medium,48.0,20020,dark,Balanced,19th & Savannah St SE
38.8463,-77.0694,3,POINT (-8579326.363743119 4699679.218409425),medium,102.0,22206,dark,Balanced,28th St & S Meade St
38.8463,-77.0693,3,POINT (-8579315.231794039 4699679.218409425),medium,102.0,22206,dark,Balanced,28th St & S Meade St
38.8463,-76.9818,29,POINT (-8569574.776349628 4699679.218409425),large,69.0,20032,medium,Balanced,Alabama Ave & Stanton Rd SE / Shops at Park Village
38.847,-77.3033,4,POINT (-8605363.992639665 4699779.270912355),medium,85.0,22030,medium,Balanced,Blenheim Blvd & North St
38.8471,-77.1126,107,POINT (-8584135.365745388 4699793.564207422),large,92.0,22204,dark,High-turnover hub,Wakefield High School
38.8471,-77.1125,6,POINT (-8584124.233796308 4699793.564207422),medium,92.0,22204,dark,Balanced,Wakefield High School
38.8472,-77.1126,5,POINT (-8584135.365745388 4699807.857522583),medium,92.0,22204,dark,Balanced,Wakefield High School
38.8472,-77.1125,7,POINT (-8584124.233796308 4699807.857522583),medium,92.0,22204,dark,Balanced,Wakefield High School
38.8472,-77.1124,1,POINT (-8584113.10184723 4699807.857522583),small,92.0,22204,dark,Net sink ZIP,Wakefield High School
38.8473,-77.0955,1,POINT (-8582231.802452823 4699822.150857833),small,92.0,22204,dark,Net sink ZIP,S Four Mile Run Dr & Walter Reed Dr
38.8473,-77.0954,3,POINT (-8582220.670503743 4699822.150857833),medium,92.0,22204,dark,Balanced,S Four Mile Run Dr & Walter Reed Dr
38.8474,-77.0954,184,POINT (-8582220.670503743 4699836.444213176),large,92.0,22204,dark,High-turnover hub,S Four Mile Run Dr & Walter Reed Dr
38.848,-77.0752,9,POINT (-8579972.016789718 4699922.204767158),medium,102.0,22206,dark,Balanced,S Troy St & 26th St S
38.848,-77.0751,249,POINT (-8579960.88484064 4699922.204767158),large,102.0,22206,dark,High-turnover hub,S Troy St & 26th St S
38.848,-77.0512,1,POINT (-8577300.34901068 4699922.204767158),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.848,-77.0509,1,POINT (-8577266.953163443 4699922.204767158),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.8481,-77.0752,6,POINT (-8579972.016789718 4699936.498263144),medium,102.0,22206,dark,Balanced,S Troy St & 26th St S
38.8481,-77.0751,3,POINT (-8579960.88484064 4699936.498263144),medium,102.0,22206,dark,Balanced,S Troy St & 26th St S
38.8481,-77.0507,1,POINT (-8577244.689265285 4699936.498263144),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.8482,-77.0511,1,POINT (-8577289.217061602 4699950.791779222),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.8483,-77.0752,1,POINT (-8579972.016789718 4699965.085315393),small,102.0,22206,dark,Net sink ZIP,S Troy St & 26th St S
38.8483,-77.0512,1,POINT (-8577300.34901068 4699965.085315393),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.8484,-77.0849,3,POINT (-8581051.815850414 4699979.378871656),medium,102.0,22206,dark,Balanced,S Kenmore St & 24th St S
38.8484,-77.0752,7,POINT (-8579972.016789718 4699979.378871656),medium,102.0,22206,dark,Balanced,S Troy St & 26th St S
38.8484,-77.0514,2,POINT (-8577322.61290884 4699979.378871656),medium,100.0,22202,dark,Balanced,Crystal Dr & 27th St S
38.8485,-77.0849,97,POINT (-8581051.815850414 4699993.672448011),large,102.0,22206,dark,High-turnover hub,S Kenmore St & 24th St S
38.8485,-77.0516,1,POINT (-8577344.876806997 4699993.672448011),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.8485,-77.0515,272,POINT (-8577333.744857918 4699993.672448011),large,100.0,22202,dark,High-turnover hub,Crystal Dr & 27th St S
38.8485,-77.0514,1,POINT (-8577322.61290884 4699993.672448011),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 27th St S
38.8494,-77.3044,27,POINT (-8605486.444079539 4700122.315539395),large,85.0,22030,medium,Balanced,University Dr & Democracy Ln
38.8496,-77.3045,1,POINT (-8605497.576028617 4700150.9031140655),small,85.0,22030,medium,Balanced,University Dr & Democracy Ln
38.8503,-77.1011,1,POINT (-8582855.191601265 4700250.960258364),small,102.0,22206,dark,Net sink ZIP,Barcroft Community Center
38.8503,-77.101,187,POINT (-8582844.059652185 4700250.960258364),large,102.0,22206,dark,High-turnover hub,Barcroft Community Center
38.8504,-77.101,6,POINT (-8582844.059652185 4700265.254216497),medium,102.0,22206,dark,Balanced,Barcroft Community Center
38.8505,-77.0504,1,POINT (-8577211.293418046 4700279.548194726),small,100.0,22202,dark,Net sink ZIP,Crystal City Metro / 18th St & S Bell St
38.8506,-77.0516,1,POINT (-8577344.876806997 4700293.84219305),small,100.0,22202,dark,Net sink ZIP,Clark St & 26th St S
38.8506,-77.0515,2,POINT (-8577333.744857918 4700293.84219305),medium,100.0,22202,dark,Balanced,Clark St & 26th St S
38.8507,-77.0516,3,POINT (-8577344.876806997 4700308.136211468),medium,100.0,22202,dark,Balanced,Clark St & 26th St S
38.8507,-77.0515,217,POINT (-8577333.744857918 4700308.136211468),large,100.0,22202,dark,High-turnover hub,Clark St & 26th St S
38.8509,-77.3027,10,POINT (-8605297.20094519 4700336.72430859),medium,85.0,22030,medium,Balanced,Layton Hall Dr & University Dr
38.8522,-77.1051,1,POINT (-8583300.469564436 4700522.548899189),small,92.0,22204,dark,Net sink ZIP,S George Mason Dr & S Four Mile Run Dr
38.8522,-77.105,74,POINT (-8583289.337615358 4700522.548899189),large,92.0,22204,dark,High-turnover hub,S George Mason Dr & S Four Mile Run Dr
38.8523,-77.1051,3,POINT (-8583300.469564436 4700536.843239136),medium,92.0,22204,dark,Balanced,S George Mason Dr & S Four Mile Run Dr
38.8529,-77.0595,2,POINT (-8578224.300784264 4700622.60970086),medium,100.0,22202,dark,Balanced,23rd St S & Hayes St
38.8529,-77.0498,6,POINT (-8577144.50172357 4700622.60970086),medium,100.0,22202,dark,Balanced,Crystal Dr & 23rd St S
38.8529,-77.0497,361,POINT (-8577133.36977449 4700622.60970086),large,100.0,22202,dark,High-turnover hub,Crystal Dr & 23rd St S
38.8529,-77.0461,1,POINT (-8576732.619607635 4700622.60970086),small,100.0,22202,dark,Net sink ZIP,National Airport
38.8529,-77.0459,227,POINT (-8576710.355709476 4700622.60970086),large,100.0,22202,dark,High-turnover hub,National Airport
38.853,-77.0595,150,POINT (-8578224.300784264 4700636.904181487),large,100.0,22202,dark,High-turnover hub,23rd St S & Hayes St
38.853,-77.0499,1,POINT (-8577155.633672647 4700636.904181487),small,100.0,22202,dark,Net sink ZIP,Crystal Dr & 23rd St S
38.853,-77.0497,7,POINT (-8577133.36977449 4700636.904181487),medium,100.0,22202,dark,Balanced,Crystal Dr & 23rd St S
38.853,-77.0461,7,POINT (-8576732.619607635 4700636.904181487),medium,100.0,22202,dark,Balanced,National Airport
38.853,-77.046,7,POINT (-8576721.487658557 4700636.904181487),medium,100.0,22202,dark,Balanced,National Airport
38.853,-77.0459,1,POINT (-8576710.355709476 4700636.904181487),small,100.0,22202,dark,Net sink ZIP,National Airport
38.8531,-77.0461,3,POINT (-8576732.619607635 4700651.19868221),medium,100.0,22202,dark,Balanced,National Airport
38.8531,-77.046,8,POINT (-8576721.487658557 4700651.19868221),medium,100.0,22202,dark,Balanced,National Airport
38.8531,-77.0459,1,POINT (-8576710.355709476 4700651.19868221),small,100.0,22202,dark,Net sink ZIP,National Airport
38.8531,-77.0052,234,POINT (-8572179.65243419 4700651.19868221),large,69.0,20032,medium,Balanced,St. Elizabeths West Campus/DHS 
38.8531,-77.0051,3,POINT (-8572168.52048511 4700651.19868221),medium,69.0,20032,medium,Balanced,St. Elizabeths West Campus/DHS 
38.8532,-77.046,2,POINT (-8576721.487658557 4700665.493203033),medium,100.0,22202,dark,Balanced,National Airport
38.8532,-77.0052,3,POINT (-8572179.65243419 4700665.493203033),medium,69.0,20032,medium,Balanced,St. Elizabeths West Campus/DHS 
38.8532,-77.0051,8,POINT (-8572168.52048511 4700665.493203033),medium,69.0,20032,medium,Balanced,St. Elizabeths West Campus/DHS 
38.8533,-77.0498,17,POINT (-8577144.50172357 4700679.787743949),medium,100.0,22202,dark,Balanced,Crystal Dr & 23rd St S
38.8533,-77.0051,1,POINT (-8572168.52048511 4700679.787743949),small,69.0,20032,medium,Balanced,St. Elizabeths West Campus/DHS 
